customer_id,usage_drop,open_tickets,failed_payments,contract_length,login_frequency,feature_adoption,support_interactions,region,segment,health_score,risk_score
CUST_00247,70.26337730855164,3,6,7,27,23.418444681548568,11,US-West,SMB,63.19318068464493,79.13509555853437
CUST_00248,47.289713281090485,8,0,8,86,40.69719096342639,21,APAC,SMB,59.39295880320633,32.091219558616025
CUST_00249,4.564874550238374,7,2,42,64,45.04653016578183,44,EU,Enterprise,59.92434252307742,39.33286151155387
CUST_00250,47.42884204312605,16,5,49,45,4.9496853493666615,7,US-East,SMB,48.10859602019789,98.22985396703369
CUST_00251,39.67968470863165,8,8,24,36,28.456230176289754,16,EU,Startup,40.57398975718779,89.11968279359316
CUST_00252,87.42225246851758,12,2,11,76,92.9426694473114,44,APAC,Enterprise,39.33771694537291,67.33385203098591
CUST_00253,71.40326444668564,11,0,45,89,95.5060511484989,4,US-West,SMB,66.70360498484469,54.72295963508463
CUST_00254,11.448763806590511,0,3,18,18,59.63215188603683,39,US-West,Startup,70.89762397000531,34.92188239597682
CUST_00255,35.47712918359842,6,1,29,73,36.1919990837865,10,EU,SMB,68.29141670747003,60.84166146584859
CUST_00256,11.573760667870536,6,2,20,69,12.055841640369025,1,US-West,SMB,81.50723725527975,39.6357712924836
CUST_00257,1.1706610730904066,11,2,43,64,8.439238054454234,14,EU,Enterprise,45.92078512533358,56.6709262614143
CUST_00258,6.738455478552252,10,1,36,44,27.538117425541852,37,US-West,Startup,64.05148510532577,58.22583877609463
CUST_00259,45.01233611819322,11,8,23,74,58.21987465941139,35,US-West,Enterprise,55.09766204219967,81.5205443796653
CUST_00260,64.57405100956123,4,7,1,64,94.66444339935462,18,APAC,Startup,56.923236411881895,80.71016416013208
CUST_00261,34.060416658129164,10,0,49,37,84.7139489693785,7,APAC,SMB,55.695478629168804,46.63143175712206
CUST_00262,45.40016211961149,3,0,45,49,48.55896996593978,23,APAC,SMB,73.47663933904451,32.59143490035152
CUST_00263,3.8996012574911587,10,9,51,49,31.320626107017404,14,US-West,Enterprise,41.91698329142458,92.72689714430398
CUST_00264,37.03969862753065,4,2,23,5,60.294287647946156,8,US-East,SMB,59.60921211889044,54.795629926117954
CUST_00265,54.14076073475852,4,8,49,12,54.1704812410004,21,EU,SMB,50.248156084073415,88.22308921858243
CUST_00266,82.6814973796419,12,2,58,84,34.244797883471335,43,APAC,Startup,53.28134850976533,75.26878631409191
CUST_00267,16.52420504426032,2,1,11,50,78.23883294600873,34,US-East,SMB,83.19718104862336,32.47919153467708
CUST_00268,46.14455118873126,6,4,8,27,85.25577819015535,36,APAC,Startup,43.749788505712175,71.02799289437169
CUST_00269,90.9454610937242,10,5,45,46,86.99691596476849,20,US-East,Enterprise,45.933888165495816,100.0
CUST_00270,68.07558929604855,8,9,12,69,14.879596940511563,18,APAC,SMB,27.065615055856043,100.0
CUST_00271,58.87315221313199,3,5,11,32,56.27116990223392,22,US-East,Startup,54.983442314697555,50.44764129530209
CUST_00272,57.727902923313124,18,4,14,81,44.34558363819041,46,US-East,Startup,49.63045195604349,100.0
CUST_00273,20.04745155284028,8,7,52,44,43.91498166337483,48,EU,SMB,44.940734122221166,75.06119961574467
CUST_00274,25.60475651049543,4,6,16,21,68.77220424305607,42,APAC,SMB,60.5744045194204,77.44801374516653
CUST_00275,64.44702771210336,11,1,41,23,73.30511898599934,29,EU,Startup,46.75552615001478,79.95939653624158
CUST_00276,73.78695185615301,4,0,15,36,0.566581452956727,7,EU,Enterprise,56.31993022018033,56.88506376249598
CUST_00277,84.59214396777321,1,7,23,8,72.31494864646295,13,US-West,Startup,25.266932714384318,75.34678316478387
CUST_00278,34.88205339694793,2,1,45,60,10.094119997752149,37,EU,SMB,61.416812423970114,28.45316819577287
CUST_00279,79.45155444907486,15,5,2,65,71.01100564217066,46,EU,Startup,45.83114270080003,100.0
CUST_00280,92.92280536318539,6,4,39,64,54.898044944164184,29,US-East,Startup,46.5571914353323,82.14199738078042
CUST_00281,64.78174459905284,16,6,23,31,44.93497420396421,9,APAC,SMB,36.14803942842851,100.0
CUST_00282,24.193168031552958,13,3,53,23,28.997011894360902,29,EU,SMB,39.98534655799963,77.53975437378396
CUST_00283,40.14456309131936,13,1,18,74,27.154704741124235,48,APAC,SMB,51.86793646155716,63.07362893293862
CUST_00284,70.69764874557161,17,7,41,5,24.682386920190226,28,US-West,SMB,24.09207158364682,100.0
CUST_00285,89.18721448107347,12,2,49,69,37.73180539631929,11,EU,SMB,35.761536887983254,86.59935638629919
CUST_00286,56.46290509972631,9,6,21,20,87.55112265526162,36,US-West,Enterprise,49.080372777985716,96.34054244414897
CUST_00287,10.536492225085647,18,2,12,36,4.818601239329623,36,APAC,Enterprise,26.709699739647732,79.04639894574689
CUST_00288,47.59677310116559,15,1,14,70,76.75676285179182,17,US-West,Enterprise,39.08733999431499,82.86784446053156
CUST_00289,65.73534821701286,10,5,56,85,21.57406791764541,44,APAC,SMB,52.99436788571746,83.94204035226345
CUST_00290,73.70965504320512,5,4,28,53,19.92152748940531,35,US-West,SMB,55.84618477635335,75.98595394143389
CUST_00291,54.38057278662374,14,4,10,45,24.188888355414594,37,US-East,Startup,39.778162263924884,85.32840547845021
CUST_00292,40.42897472548691,16,5,52,23,72.48564993150171,24,US-West,Enterprise,46.418814000199646,100.0
CUST_00293,31.18638579168832,15,0,40,57,85.71295598562823,41,US-West,Enterprise,73.77964002000594,67.09974809702194
CUST_00294,26.55828329586061,0,6,58,6,34.80955931682881,11,EU,Startup,57.8015573211313,59.80250076839936
CUST_00295,2.3594964645529126,10,7,33,86,78.03761235709804,7,APAC,Startup,65.1791969698642,71.74558519494983
CUST_00296,71.01354317980658,1,1,28,76,74.7444406596694,22,APAC,Enterprise,76.79845764951713,51.63706952442603
CUST_00297,23.915877778224303,19,1,11,14,56.12935429484027,21,APAC,Startup,39.74299215903295,79.3396659580627
CUST_00298,14.08029488926761,9,2,11,76,81.11237699334708,39,EU,SMB,87.57140761955986,51.66845341774184
CUST_00299,29.05045056714204,14,8,46,25,14.730304427897034,4,APAC,SMB,21.534476937295217,100.0
CUST_00300,41.56421866859057,5,1,15,60,94.90711963148439,45,US-West,SMB,71.86641199413054,38.68791315152328
CUST_00301,45.966487040266124,9,2,30,5,44.554163874189086,43,US-East,Startup,53.659370948584495,74.84200608102141
CUST_00302,79.31428739967394,10,5,41,15,63.653864675335434,47,US-West,Enterprise,43.47074671905689,99.60900995578359
CUST_00303,21.91174794699384,4,8,18,18,17.609547133059465,37,APAC,Startup,50.39535183432473,80.30014420213462
CUST_00304,73.21226068429559,1,0,43,42,52.14596387214719,1,US-West,SMB,60.23587432920059,40.53889807177546
CUST_00305,71.8331175372004,14,0,43,38,78.13488406144063,19,US-West,Enterprise,66.71145763341563,79.28649792830541
CUST_00306,83.54078308421259,3,4,28,27,22.867677960360876,42,APAC,Startup,42.02113591412007,62.60310589463356
CUST_00307,25.382107815669485,2,9,36,8,15.380702464160779,26,US-East,Enterprise,45.820472567019905,87.60397928566287
CUST_00308,48.154934027585426,2,3,20,34,5.770292841589885,38,US-West,Enterprise,34.85366420435669,58.81433642835027
CUST_00309,25.100138326230027,19,4,27,81,65.66310737078761,49,US-East,SMB,62.34106900995105,97.89524372206138
CUST_00310,95.63200933875275,1,7,45,40,95.04591705752958,4,US-East,Startup,51.48524807288441,100.0
CUST_00311,32.63384309319872,18,2,45,59,43.010287652980004,6,US-West,Startup,50.35180295553088,92.39689073117749
CUST_00312,47.63357333010988,14,1,52,7,18.613589775334795,18,US-West,Enterprise,39.2509744296478,79.31259318954142
CUST_00313,36.4354238428232,14,2,37,0,40.941207181701834,23,APAC,SMB,56.20490433196554,87.70907056258555
CUST_00314,82.47878562777868,1,8,49,86,4.540328146869255,22,US-East,SMB,40.16545210297326,87.29690349349583
CUST_00315,53.20216789842518,5,4,57,9,20.056025107298293,38,EU,Startup,34.525294007939166,62.584157733367334
CUST_00316,5.190094358730901,3,5,51,35,74.18963269587151,4,US-West,SMB,77.73250273214688,61.74131864006244
CUST_00317,81.8026749138693,15,2,14,56,37.09410081577652,46,US-East,Enterprise,34.44821070128928,100.0
CUST_00318,38.06896811608658,9,9,32,58,26.901964679831046,8,US-West,Enterprise,52.06739823010291,89.46146903060793
CUST_00319,36.17102548595806,15,3,47,24,12.994137226794123,36,US-East,Startup,44.03109219488972,79.41044385488816
CUST_00320,36.92807702155411,8,7,2,14,71.43266357349975,5,EU,Enterprise,52.037184021472754,95.80677167027508
CUST_00321,86.16909037873452,16,1,59,40,19.524060295649203,12,US-East,Startup,41.49603723314394,84.24835683574801
CUST_00322,11.8874391177072,16,6,1,80,38.05177098698945,14,APAC,SMB,31.79089701500802,92.31334807205735
CUST_00323,1.6061864981006146,10,3,35,77,70.3699779629051,13,US-West,Enterprise,76.16284499806338,75.39901021288792
CUST_00324,53.42905518936758,7,2,53,64,30.883442400734083,15,APAC,SMB,54.82436432982909,59.252361861378915
CUST_00325,55.27070757185453,11,9,25,19,67.71524124576736,43,EU,Enterprise,44.360863034448684,100.0
CUST_00326,79.66813971913723,6,7,55,66,85.06802606048463,18,APAC,Enterprise,35.3049136308093,98.44032497031243
CUST_00327,54.88586650773559,10,4,27,11,62.12924490496101,32,US-East,SMB,56.594279743896756,85.07661753648286
CUST_00328,24.71315546613919,0,1,48,18,67.7540945503534,1,US-East,Enterprise,68.4183621516647,16.949056499497562
CUST_00329,78.48618229588801,6,6,14,86,41.833386410228016,28,US-West,Startup,44.686504554832226,79.34586782073715
CUST_00330,43.2018927594506,7,9,29,73,17.936468201221047,5,US-East,Enterprise,49.561604979027884,94.4804786287646
CUST_00331,18.9815302972156,19,8,49,48,39.76123785528706,2,APAC,SMB,41.63534689122477,100.0
CUST_00332,28.746166489725013,9,5,22,25,60.363720055937506,38,APAC,Startup,54.01440873746918,72.52645643431686
CUST_00333,62.36487782902661,14,1,30,52,1.5110684214475034,2,US-East,Enterprise,53.393731840513105,60.97866561534016
CUST_00334,67.20560387522534,5,8,59,58,59.76682827027031,28,EU,SMB,68.05667055987911,85.00146435254736
CUST_00335,93.90570959671871,3,1,30,24,5.048894441240792,0,US-East,Enterprise,41.6234189143094,57.22026926362681
CUST_00336,45.02542461428904,0,9,36,72,83.98016066644267,41,US-West,Enterprise,53.57540204300516,79.53959141777858
CUST_00337,49.8040393056869,17,2,52,84,91.45486638485589,27,EU,Enterprise,62.98590881284329,85.20843257394564
CUST_00338,43.83849800307613,18,7,28,16,54.68759658760446,40,APAC,Startup,43.52690008540593,100.0
CUST_00339,19.92703364668008,14,3,47,62,35.59710324883943,45,APAC,Startup,49.499536238509464,66.01988411049446
CUST_00340,45.894051659682034,2,9,33,74,59.480321467778964,29,EU,Startup,61.250683825291574,83.73893624824291
CUST_00341,54.42539661136977,13,2,10,64,25.335717005966142,26,US-West,Enterprise,42.43987752569818,75.75239149756024
CUST_00342,92.07666084633573,5,8,39,59,36.84489199165789,36,US-East,SMB,46.823383207874386,100.0
CUST_00343,63.024721945615795,10,5,58,39,44.25455148147456,42,EU,SMB,38.08519477945064,98.08535577680394
CUST_00344,2.1913328775008956,3,5,7,60,46.95255420438627,23,US-West,Enterprise,67.45425504340994,57.31602253487583
CUST_00345,26.023659798522935,5,4,48,28,7.049194564314465,9,EU,Startup,62.539210446150385,63.27999104266433
CUST_00346,80.58445326178331,0,3,12,59,44.33065095171753,41,EU,SMB,33.87623463872026,56.61722504799856
CUST_00347,82.85555979060814,12,6,46,31,80.93243982852624,4,US-West,SMB,26.477815857107288,100.0
CUST_00348,94.11208125336735,0,0,21,60,39.27307432714162,44,US-West,Enterprise,42.650596861875414,39.05388491743182
CUST_00349,67.69407829968374,16,6,16,66,41.45160648167923,21,EU,Enterprise,34.137227579041806,98.10353168942932
CUST_00350,72.19292275156795,19,6,45,16,74.06261488943706,20,US-West,SMB,40.609682601392265,100.0
CUST_00351,16.13628010553837,0,0,43,31,89.08555349831467,13,EU,SMB,86.30732866592085,8.946229169273833
CUST_00352,51.922457078020514,10,6,55,46,39.10328691273987,18,APAC,Startup,57.177108880618384,85.9534517750011
CUST_00353,55.68784431720959,14,0,33,18,67.8978493038042,39,US-West,SMB,43.49539678164409,78.06777820000285
CUST_00354,41.195809503410196,0,1,29,47,94.51141887560087,47,US-East,Startup,67.6137237197212,30.411603371588104
CUST_00355,14.284196481433186,16,6,13,68,76.48009724592772,2,US-East,Enterprise,59.76913559205949,82.21073745143326
CUST_00356,1.8124041045729733,16,8,59,2,56.06782949389499,42,US-East,SMB,35.20242833119834,100.0
CUST_00357,72.3443662354912,0,8,22,79,20.34364751360912,43,US-West,Enterprise,58.16292959450284,71.46510988245223
CUST_00358,18.34421964034345,1,8,45,14,46.63097561401701,45,EU,SMB,68.96576179684091,66.6620636334259
CUST_00359,6.697361202527152,5,8,40,35,84.79278837633485,48,US-East,SMB,63.02021589126555,69.78764184668837
CUST_00360,43.34722327556344,9,2,19,2,35.05205342861618,39,EU,Startup,47.685921889670475,63.93065469204091
CUST_00361,65.6729484721608,10,1,49,8,0.5313475668345946,33,US-East,Enterprise,42.263157458025034,84.8896060932882
CUST_00362,58.37135877313639,4,6,32,57,75.85018809163907,34,US-East,Startup,67.15859292125154,87.08946610949103
CUST_00363,16.98810060507353,8,5,29,57,90.82284887003229,22,US-West,SMB,56.46050609059013,82.31430804572392
CUST_00364,57.88067545119405,9,9,13,10,27.09426983163654,7,US-East,Startup,18.646576682525662,100.0
CUST_00365,86.15137072268936,11,9,44,10,18.792038081532304,16,EU,SMB,9.070477213146932,100.0
CUST_00366,45.077628388636384,16,5,57,66,93.90684794502916,29,APAC,Enterprise,56.062387232901614,86.6273454305557
CUST_00367,69.46409588937279,12,3,7,21,6.314029292739132,14,EU,SMB,33.69280531874531,100.0
CUST_00368,78.6708340707309,4,3,12,32,43.23462264033473,0,US-East,Enterprise,30.684345968000716,65.65965787725776
CUST_00369,88.84641099229206,14,4,56,45,66.6847391305658,5,APAC,Startup,24.520562951521704,100.0
CUST_00370,90.09608956904678,7,5,18,1,74.80047363714034,32,APAC,Startup,30.2683103684974,98.38655387528772
CUST_00371,99.88926120332906,10,9,3,34,57.1162298622361,15,APAC,Startup,15.533824832571726,100.0
CUST_00372,36.04268271414861,18,5,11,29,31.277798921035405,47,EU,Startup,29.911519225945618,100.0
CUST_00373,51.163571789507714,2,2,16,68,86.4433246868364,9,US-East,Startup,65.1588930838339,39.35404072038113
CUST_00374,73.30036196283534,1,9,43,24,22.8875462483499,18,US-West,Startup,32.89896323286592,100.0
CUST_00375,61.85270587181856,4,2,21,11,49.41476706378827,48,US-West,Startup,59.5248961529436,58.50282508635172
CUST_00376,94.92006931808913,17,6,54,81,11.006328420111522,10,US-East,Startup,26.338724977669838,100.0
CUST_00377,69.71358058918092,8,5,10,21,15.620656868662197,6,APAC,SMB,24.519022342820357,93.23769936142709
CUST_00378,45.51719917336564,14,0,29,45,16.972842857692317,19,APAC,SMB,49.84926910000987,56.03690605161096
CUST_00379,68.5700542933644,5,2,28,55,95.35350978515088,12,US-West,SMB,65.39522952893113,48.54140633372148
CUST_00380,92.13075122129754,10,7,44,39,59.40827805697124,19,US-West,Enterprise,32.3825406860725,100.0
CUST_00381,60.68469555401391,19,6,16,45,65.90454101322324,6,APAC,Startup,41.848032451666626,100.0
CUST_00382,73.74260857706773,8,2,51,83,21.62270091277797,16,APAC,Startup,54.457161871871214,64.95812314534946
CUST_00383,84.73879305713737,13,3,39,52,97.53431334790706,48,US-East,Startup,55.307624013873586,96.3813124412033
CUST_00384,55.18771364211857,1,1,7,57,22.936577703767234,19,APAC,Startup,61.3181492545005,28.597560427819502
CUST_00385,98.53038322872855,7,7,40,55,15.55714368693023,10,US-West,SMB,17.992448030529523,95.89927883211017
CUST_00386,25.646306101676597,16,3,13,35,21.050693966534297,21,US-West,Startup,50.706685364397806,87.02004584825714
CUST_00387,98.67291015008487,1,6,11,45,80.38048904834751,4,APAC,SMB,61.32536031228389,80.85838206164065
CUST_00388,31.168982851504147,11,6,17,64,45.958405721362304,30,US-East,SMB,69.60018897934526,79.31599788047765
CUST_00389,45.8431424131438,12,8,48,17,66.72123371941811,39,EU,Startup,30.01448733328981,100.0
CUST_00390,12.63564813145106,12,0,32,8,94.0419207300747,25,APAC,Enterprise,69.02662183533484,42.980958071579266
CUST_00391,49.25690707532976,11,5,19,59,36.14037790671863,34,EU,Startup,45.44988710003076,88.32717740229528
CUST_00392,76.24469586748684,7,0,49,5,56.77273179310546,25,APAC,Startup,46.75504713023372,69.95685085752302
CUST_00393,93.23227582288776,12,5,38,52,27.86430631150364,27,APAC,SMB,6.2711420492150225,100.0
CUST_00394,60.38509825402779,5,7,55,71,37.11695160195314,5,EU,Startup,61.28160478714022,78.37921347280255
CUST_00395,33.748032567489815,4,3,25,40,25.264603062128664,20,US-West,Enterprise,56.058801568410445,55.12316487977131
CUST_00396,62.34778305192964,9,1,49,19,37.65302877892983,16,EU,Enterprise,47.375603151299714,57.50064265975538
CUST_00397,9.37765262570165,7,1,27,22,29.14609134937939,7,EU,SMB,73.28014595846098,49.97271157722078
CUST_00398,76.04243116824718,16,6,13,81,17.070836331248017,20,EU,Enterprise,21.71681638371983,100.0
CUST_00399,46.83301859338135,11,4,23,51,27.847072892755232,8,EU,Startup,45.90268016189532,83.04018774290755
CUST_00400,44.903876793012586,8,0,45,77,91.49658650779686,7,US-East,Startup,65.65737700656136,38.796284572546085
CUST_00401,80.14457762229537,18,6,43,16,21.078144935468824,28,APAC,SMB,23.538557823531782,100.0
CUST_00402,36.588580955688045,5,4,45,63,43.1112405097005,7,EU,Enterprise,54.75178791366137,63.31604583750906
CUST_00403,33.220557094732165,1,7,19,27,59.72924203534693,5,US-West,SMB,46.32061464796739,76.75222857717145
CUST_00404,94.71614629002478,18,3,4,85,27.746467972495402,42,US-West,Enterprise,28.895261056684785,91.22095852374153
CUST_00405,70.62461625552622,13,2,58,55,44.27981365437375,0,APAC,SMB,49.99219017492665,82.6910390153537
CUST_00406,92.8630562115394,11,8,47,15,71.01326405645374,30,US-West,SMB,28.89516724134525,100.0
CUST_00407,6.0096410378170155,8,9,20,63,27.304061932780677,18,US-West,Startup,46.253551770323625,99.63227994656042
CUST_00408,88.45868882296138,19,6,4,86,29.88571352590308,47,US-West,Startup,21.60010876672031,100.0
CUST_00409,34.2107620863594,19,0,52,85,17.334305297528086,32,US-West,SMB,59.56981046971897,65.36401907413256
CUST_00410,13.70894580787565,14,8,21,87,11.658307455569672,4,APAC,Startup,46.57548445730232,95.70053725528071
CUST_00411,1.5176882286826898,17,4,28,85,52.314302069716526,2,APAC,Enterprise,79.06729137911225,61.388199788410134
CUST_00412,8.273403962367077,10,4,58,52,46.398169816688736,44,EU,SMB,50.03186788648226,67.6379755894033
CUST_00413,73.88666771330327,18,6,26,76,56.79742973160805,27,EU,SMB,37.09386793684212,100.0
CUST_00414,5.034952696935324,19,8,12,0,45.79289944340279,39,US-East,Startup,40.65810350840234,100.0
CUST_00415,68.87625408113654,9,4,15,80,7.6439861039447665,34,EU,Enterprise,32.61208600540825,66.92974344749386
CUST_00416,32.8179482797612,12,0,38,80,35.833465667167374,44,EU,Enterprise,61.018046782056764,54.90020829720378
CUST_00417,57.64724375577539,12,0,31,34,1.6756304492382412,4,US-East,SMB,47.9614103399037,69.67028508480166
CUST_00418,3.2659060784495875,4,9,20,5,16.121881197512256,49,US-West,SMB,50.77835257198793,84.96804713387894
CUST_00419,6.845045256601678,11,6,15,18,77.35721017307203,46,EU,Startup,53.38475525334095,85.48949707413693
CUST_00420,40.320775613325225,15,7,24,60,43.817671666635526,6,APAC,Enterprise,39.824249399816956,100.0
CUST_00421,53.1661023764483,13,4,48,78,39.525931543115775,3,APAC,SMB,46.10841695808939,85.34557109961099
CUST_00422,15.628370954977623,12,1,31,2,23.1380636376848,23,EU,Startup,64.02269423240736,58.1962432427989
CUST_00423,37.96167644516702,15,2,30,73,31.48258293516488,49,APAC,SMB,47.95355455148473,88.88108213627105
CUST_00424,82.4471517604549,12,6,5,5,94.3174822961285,45,US-West,SMB,38.70605961369277,100.0
CUST_00425,84.42123252861431,7,9,32,72,30.8468281489484,19,EU,Startup,38.47999167010458,100.0
CUST_00426,82.8488133895241,10,0,32,3,32.43458076950557,16,US-West,SMB,31.821713492670945,83.78280413959544
CUST_00427,44.057352801230735,0,3,22,10,45.44031544799528,41,EU,SMB,59.833186669241265,44.22904417554753
CUST_00428,68.80455570741289,16,8,9,22,6.569211648965922,46,EU,SMB,20.596882448867643,100.0
CUST_00429,77.62904775159478,1,7,48,24,79.72110725787628,41,EU,Startup,45.32676044341782,77.52383471179127
CUST_00430,1.6592480632597884,13,2,52,47,16.301911381488623,34,US-West,Enterprise,68.3598860420346,55.445174664107626
CUST_00431,30.46023557741905,16,1,12,41,92.69163463311081,10,EU,Enterprise,61.33303570770101,73.3045129717098
CUST_00432,73.11573444549173,15,5,57,46,24.787335872842363,41,EU,SMB,16.371367012829577,100.0
CUST_00433,54.41986625037022,14,7,7,62,37.47219705073764,45,EU,Enterprise,28.97554476593713,100.0
CUST_00434,31.755457986950177,3,4,8,68,8.99162448597023,35,APAC,Enterprise,41.16749607263287,44.03422647544571
CUST_00435,8.352491468001876,15,9,7,51,49.25353807142893,36,EU,SMB,48.31952851195709,100.0
CUST_00436,55.276236803358316,12,9,21,63,29.639200687528344,28,APAC,SMB,32.722105959931845,100.0
CUST_00437,40.84555814084826,15,1,5,53,3.4672704226066386,44,EU,SMB,60.00755616107579,67.71473709060542
CUST_00438,97.60326986002038,3,5,52,51,31.191190553670523,8,US-West,Startup,35.356283974253486,69.08595648744634
CUST_00439,79.05205102716735,19,8,32,3,10.559154597664,4,US-East,SMB,18.13609496011223,100.0
CUST_00440,67.12708252291326,11,1,13,41,44.45282530501596,30,US-East,Enterprise,55.732036049060966,80.26794526206871
CUST_00441,86.61015453778347,18,4,32,65,43.43614981412177,9,US-East,SMB,15.921656235757833,100.0
CUST_00442,2.353249441409877,10,7,1,10,55.619069263001165,3,APAC,Startup,60.692772403716575,100.0
CUST_00443,47.09500587725145,10,0,47,52,76.53633638580408,1,EU,SMB,67.9878488099235,73.65779477988997
CUST_00444,28.783129885160584,17,2,12,66,67.64837495206044,48,APAC,Enterprise,50.34962373400604,75.42228688833583
CUST_00445,46.406668940450466,9,7,33,76,66.11406784286964,41,US-East,SMB,62.00932716826523,78.76248230165112
CUST_00446,12.200741357688905,17,8,16,33,18.345240115022932,24,APAC,SMB,38.951352613433166,100.0
CUST_00447,1.3682414760681105,1,3,39,59,77.74554671823856,35,EU,Enterprise,77.64293370520457,20.666834728486037
CUST_00448,96.53027236303998,14,4,28,83,56.39195667556237,23,US-East,SMB,47.117699772317366,85.48149859586802
CUST_00449,12.74856801402462,1,9,12,21,14.328145870264109,35,US-East,SMB,36.55321619838895,80.3054141428152
CUST_00450,58.11954237209566,12,4,4,20,63.3711599765529,13,APAC,Enterprise,39.42603914466902,91.77309882473537
CUST_00451,66.50559890066312,13,6,46,31,81.34344823242641,16,APAC,Startup,34.29794307504416,100.0
CUST_00452,72.89392001051573,13,0,53,30,32.27265727266384,27,EU,Startup,56.1747096797109,76.08724398166284
CUST_00453,89.87878897373477,5,8,31,21,66.62678614790384,4,EU,Enterprise,21.29129951977407,100.0
CUST_00454,31.491844458889574,10,6,47,53,44.41035569066186,28,EU,SMB,52.260259704747995,91.89069368912598
CUST_00455,47.646127123939955,0,0,2,28,85.95563969179368,7,EU,Startup,64.87652389454601,24.283353662811578
CUST_00456,66.66170848793723,11,3,45,19,75.34721106595967,3,US-East,Enterprise,48.33241417454633,85.11079002834909
CUST_00457,28.454138567693377,19,4,45,85,23.2541331620855,7,EU,Enterprise,50.16282991394742,85.35051985567416
CUST_00458,54.137442090743825,19,7,19,38,97.54730283140218,14,US-West,SMB,25.601257546952425,100.0
CUST_00459,82.00675020556494,5,1,43,18,68.93104121026903,45,APAC,Enterprise,68.33773045590848,70.71773796786813
CUST_00460,97.7031676545176,7,3,54,46,36.482247020779866,10,APAC,Startup,50.1684084026228,87.28846023528948
CUST_00461,94.15768527339338,4,4,24,79,5.688139777764656,24,APAC,SMB,37.30632279143978,79.07379567645245
CUST_00462,62.81195312435718,16,6,46,10,37.00245241428159,40,APAC,Startup,25.01281820657382,100.0
CUST_00463,96.93218122841789,18,0,36,13,16.19230066322137,29,US-West,SMB,17.51938862553259,100.0
CUST_00464,94.1048260038377,12,7,25,50,0.01865281706631139,46,US-West,SMB,15.162838780001827,100.0
CUST_00465,45.53831354806076,9,6,22,80,95.45659288588108,40,APAC,Enterprise,55.96048052688067,75.80886997171369
CUST_00466,11.120874733821873,19,0,1,52,67.56213095982433,3,US-West,Enterprise,57.19414186177268,73.50384068879582
CUST_00467,4.196407344363429,17,8,35,7,34.54808537234457,18,EU,Startup,44.69844886075175,99.54050614675994
CUST_00468,59.277094087018476,17,2,47,58,37.154651131987436,36,APAC,SMB,50.545961862051314,100.0
CUST_00469,8.01867568121133,10,1,44,11,82.86529061182893,17,US-East,Enterprise,60.02186487862635,47.266381294865425
CUST_00470,32.309970166633725,12,5,6,43,4.028551877799846,21,US-West,Enterprise,20.43772970265086,78.00056892453631
CUST_00471,1.0493641139944443,9,0,10,11,95.05328209544089,26,APAC,Startup,85.00157067378436,37.87181415783497
CUST_00472,22.669065207492366,10,4,15,1,64.39565794476135,43,EU,SMB,56.32507479865934,72.06763375068311
CUST_00473,38.32153659472517,4,9,33,58,19.688787177568358,10,US-East,SMB,51.415265619696946,95.37932034874231
CUST_00474,79.97833644457833,1,5,42,24,44.53865259778722,20,US-West,Startup,50.50980331647237,71.60909578405919
CUST_00475,60.50895185405384,18,6,49,8,2.1021106726217154,21,US-West,Enterprise,24.81784302235951,100.0
CUST_00476,52.34013709220082,9,6,58,14,62.5329959704233,46,US-East,Startup,49.08911790887734,89.13671514478158
CUST_00477,59.800911732874965,11,5,13,18,88.35647283701904,7,APAC,Startup,45.03550695863422,97.74320883933775
CUST_00478,6.20414169565543,12,7,23,15,56.6018424887821,47,US-East,Enterprise,46.40330390887669,86.53592459810929
CUST_00479,91.75430096537447,6,5,34,40,90.27637879645087,48,EU,SMB,41.89693284021872,90.16942907205672
CUST_00480,45.42783967898225,16,8,50,11,98.40315142791302,25,APAC,Enterprise,48.632026598953836,100.0
CUST_00481,5.9105820875654524,5,4,43,24,14.255655503311559,12,EU,Startup,58.339770466406485,48.45778037477629
CUST_00482,67.04343337969175,18,7,27,31,48.96440760320326,39,APAC,SMB,39.408435254989676,100.0
CUST_00483,98.85399870457067,15,2,26,7,54.98641783643981,23,US-East,Enterprise,21.396121920313774,92.76810618983629
CUST_00484,9.696567096542474,17,1,2,73,54.69288759854769,49,US-East,SMB,78.39962984177151,59.12016701954269
CUST_00485,62.774541489733636,10,2,35,52,68.72955625825176,13,US-East,Enterprise,50.31654786642022,75.93624198196453
CUST_00486,40.96728692925191,18,1,12,54,27.26506473124847,32,US-East,SMB,54.24727427648061,85.04199588545116
CUST_00487,5.961732534465902,2,1,35,39,54.858841505468845,12,US-West,Startup,89.67765420821662,38.99867397613616
CUST_00488,39.600096638561524,13,7,44,54,94.92731062456168,20,US-East,Enterprise,43.054517945976514,100.0
CUST_00489,35.43771829861353,18,6,43,22,58.902009098091156,12,US-East,Enterprise,56.478302706925874,100.0
CUST_00490,47.173983751843906,12,1,24,46,2.5199094821069634,41,EU,SMB,43.17382398733996,66.32966849769083
CUST_00491,33.056100230629085,12,8,31,20,73.50251861898234,47,APAC,Enterprise,44.398280258202384,99.06742046099086
CUST_00492,91.19595841996332,16,8,2,24,31.904507433223984,40,US-West,SMB,0.6261111439370737,100.0
